2025-07-15 02:22:08,135 | VectorStoreService | ERROR | Error creating vector store: No columns to parse from file
2025-07-17 00:27:27,639 | web | INFO | [Web] Session: 0c6cb178-00a7-48e4-9ecd-38031bf94bbd | User: 'I want to know more about the hotel services' | Bot: 'We have a variety of services to make your stay comfortable. 

As I mentioned earlier, we offer 24/7 room service, so you can enjoy your meals at any time of the day or night.

We also have complimentary high-speed Wi-Fi available throughout the hotel, so you can stay connected and productive during your stay.

However, I don't have information on other specific services such as fitness center, spa, or dining options. If you're interested in learning more, I recommend contacting the hotel directly for more information.' | Intent: greet
2025-07-17 00:28:08,452 | QAAgent | INFO | Processed query: okay can you provide me with the pricing plan
2025-07-17 00:28:41,628 | VectorStoreService | INFO | Loaded 20 documents from data/hotel_faq.csv
2025-07-17 00:28:49,282 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-07-17 00:28:51,239 | QAAgent | INFO | Groq-based QA agent initialized successfully.
2025-07-17 00:29:13,165 | QAAgent | INFO | Processed query: Can you let me know about what kind of rooms do you have
2025-07-17 00:29:13,166 | web | INFO | Web | 8671c8ae-121b-47aa-a4df-d7063e1aab6f | Can you let me know about what kind of rooms do you have | We have several types of rooms available. These include:

1. Deluxe Rooms
2. Executive Suites
3. Family Rooms
4. Presidential Suites

We also have accessible rooms available for guests with mobility challenges. | Intent: ask_room_types
2025-07-17 00:29:41,228 | QAAgent | INFO | Processed query: okay what are the pricing plan
2025-07-17 00:30:08,828 | QAAgent | INFO | Processed query: I want to book the room how can I do it
2025-07-17 00:30:08,828 | web | INFO | Web | 8671c8ae-121b-47aa-a4df-d7063e1aab6f | I want to book the room how can I do it | You can book a room via the concierge or by calling extension 101. | Intent: ask_room_pricing
2025-07-17 00:30:23,370 | QAAgent | INFO | Processed query: what about the room service
2025-07-17 00:30:23,370 | web | INFO | Web | 8671c8ae-121b-47aa-a4df-d7063e1aab6f | what about the room service | You can order room service 24/7. | Intent: ask_room_pricing
2025-07-17 00:30:35,719 | QAAgent | INFO | Processed query: is there a pool in the hotel?
2025-07-17 00:30:35,719 | web | INFO | Web | 8671c8ae-121b-47aa-a4df-d7063e1aab6f | is there a pool in the hotel? | Yes, there is a pool in the hotel. It's open from 6 AM to 10 PM daily. | Intent: greet
2025-07-17 12:17:09,087 | VectorStoreService | INFO | Loaded 20 documents from data/hotel_faq.csv
2025-07-17 12:17:09,089 | VectorStoreService | ERROR | Error creating vector store: Could not import sentence_transformers python package. Please install it with `pip install sentence-transformers`.
2025-07-17 12:17:09,089 | QAAgent | ERROR | Error initializing QA agent: Could not import sentence_transformers python package. Please install it with `pip install sentence-transformers`.
2025-07-17 12:19:14,350 | VectorStoreService | INFO | Loaded 20 documents from data/hotel_faq.csv
2025-07-17 12:19:36,881 | VectorStoreService | ERROR | Error creating vector store: Could not import faiss python package. Please install it with `pip install faiss-gpu` (for CUDA supported GPU) or `pip install faiss-cpu` (depending on Python version).
2025-07-17 12:19:36,881 | QAAgent | ERROR | Error initializing QA agent: Could not import faiss python package. Please install it with `pip install faiss-gpu` (for CUDA supported GPU) or `pip install faiss-cpu` (depending on Python version).
2025-07-17 12:24:27,593 | VectorStoreService | INFO | Loaded 20 documents from data/hotel_faq.csv
2025-07-17 12:24:39,952 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-07-17 12:24:39,955 | QAAgent | ERROR | Error initializing QA agent: Could not import openai python package. Please install it with `pip install openai`.
2025-07-17 12:25:01,095 | VectorStoreService | INFO | Loaded 20 documents from data/hotel_faq.csv
2025-07-17 12:25:12,140 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-07-17 12:25:13,864 | QAAgent | INFO | Groq-based QA agent initialized successfully.
2025-07-17 12:25:15,442 | VectorStoreService | INFO | Loaded 20 documents from data/hotel_faq.csv
2025-07-17 12:25:26,817 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-07-17 12:25:28,146 | QAAgent | INFO | Groq-based QA agent initialized successfully.
2025-07-17 12:28:29,978 | QAAgent | INFO | Processed query: Hi
2025-07-17 12:28:29,978 | web | INFO | Whatsapp | whatsapp:+919910121485 | Hi | Hello. Is there something I can help you with or would you like more information about our hotel or services?
2025-07-17 12:28:41,377 | QAAgent | INFO | Processed query: What can you do for me?
2025-07-17 12:28:41,377 | web | INFO | Whatsapp | whatsapp:+919910121485 | What can you do for me? | Based on the context provided, here are some things I can do for you:

1. I can help you schedule a wake-up call.
2. I can provide you with information about your stay, such as the check-in and check-out times.
3. I can let you know about the amenities we offer, including free Wi-Fi, complimentary breakfast, parking, and daily housekeeping.
4. I can also inform you about our accessible rooms for guests with mobility challenges.

Please let me know how I can assist you further.
2025-07-17 12:29:03,029 | QAAgent | INFO | Processed query: U r an idiot
2025-07-17 12:29:03,029 | web | INFO | Whatsapp | whatsapp:+919910121485 | U r an idiot | I'm here to help answer your questions to the best of my ability. If you'd like to ask a question, I'll do my best to provide a helpful response.
2025-07-17 12:29:30,632 | QAAgent | INFO | Processed query: I want to setup a wake up call for tomorrow morning
2025-07-17 12:29:30,632 | web | INFO | Whatsapp | whatsapp:+919910121485 | I want to setup a wake up call for tomorrow morning | Please inform the reception to schedule a wake-up call. You can dial 0 from your room or call +91-123-456-7890 from outside.
2025-07-17 12:57:49,854 | VectorStoreService | INFO | Loaded 20 documents from data/hotel_faq.csv
2025-07-17 12:58:02,376 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-07-17 12:58:04,260 | QAAgent | INFO | Groq-based QA agent initialized successfully.
2025-07-17 12:59:35,742 | QAAgent | INFO | Processed query: Hii can you please  give me the information about the rooms o the hotel.
2025-07-17 12:59:35,742 | web | INFO | Web | d444fbeb-a90f-4d2c-926c-abc46d416c74 | Hii can you please  give me the information about the rooms o the hotel. | We offer the following types of rooms:

1. Deluxe Rooms
2. Executive Suites
3. Family Rooms
4. Presidential Suites

Additionally, we also have accessible rooms available for guests with mobility challenges. | Intent: ask_contact
2025-07-17 13:00:09,653 | QAAgent | INFO | Processed query: hey can you just give me information about the pool area at the hotel
2025-07-17 13:00:09,654 | web | INFO | Voice | d444fbeb-a90f-4d2c-926c-abc46d416c74 | hey can you just give me information about the pool area at the hotel | Our pool is open from 6 AM to 10 PM daily. | Intent: ask_contact
2025-07-21 23:25:50,859 | VectorStoreService | INFO | Loaded 20 documents from data/hotel_faq.csv
2025-07-21 23:25:59,840 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-07-21 23:26:01,212 | QAAgent | INFO | Groq-based QA agent initialized successfully.
2025-07-21 23:41:32,720 | VectorStoreService | INFO | Loaded 20 documents from data/hotel_faq.csv
2025-07-21 23:41:40,478 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-07-21 23:41:41,882 | QAAgent | INFO | Groq-based QA agent initialized successfully.
2025-07-21 23:41:52,912 | QAAgent | INFO | Processed query: Hii there
2025-07-21 23:41:52,913 | web | INFO | Web | b1d7cb78-1654-476c-9abb-a69fcda0b2e0 | Hii there | Hello! How can I assist you today? | Intent: greet
2025-07-21 23:42:45,426 | QAAgent | INFO | Processed query: I am looking for a hotel with affordable rooms. The rooms should be well cleaned and maintained. Do your hotel offers the same.
2025-07-21 23:45:54,091 | QAAgent | INFO | Processed query: okay great so can you let me  know what are the other benefits and accessories your hotel offers
2025-07-21 23:45:54,091 | web | INFO | Web | b1d7cb78-1654-476c-9abb-a69fcda0b2e0 | okay great so can you let me  know what are the other benefits and accessories your hotel offers | Based on the information provided, here are some additional benefits and accessories that your hotel offers:

1. Accessible rooms for guests with mobility challenges.
2. Complimentary high-speed Wi-Fi available throughout the hotel.
3. It seems that the hotel offers various room types, including Deluxe Rooms, Executive Suites, Family Rooms, and Presidential Suites, which may come with different amenities and services.

However, I don't have information on other specific benefits and accessories that your hotel offers. If you're looking for more details, I would recommend contacting the hotel directly or checking their official website for more information. | Intent: goodbye
2025-07-21 23:46:43,089 | QAAgent | INFO | Processed query: do you have a pool and a spa area
2025-07-21 23:46:43,089 | web | INFO | Web | b1d7cb78-1654-476c-9abb-a69fcda0b2e0 | do you have a pool and a spa area | Yes, we have a pool that is open from 6 AM to 10 PM daily. | Intent: goodbye
2025-07-22 00:04:23,221 | VectorStoreService | INFO | Loaded 20 documents from data/hotel_faq.csv
2025-07-22 00:04:29,970 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-07-22 00:04:31,291 | QAAgent | INFO | Groq-based QA agent initialized successfully.
2025-07-22 00:04:43,503 | QAAgent | INFO | Processed query: hello
2025-07-22 00:04:43,503 | web | INFO | Web | 9c35aa22-e8e6-4bc8-a0cf-d87df4a9476a | hello | Hello. Is there anything I can help you with or would you like some information about our hotel services? | Intent: greet
2025-07-22 00:05:23,407 | QAAgent | INFO | Processed query: I want to book a room in your hotel. Can you provide me details what kind of room do you have.
2025-07-22 00:05:23,407 | web | INFO | Web | 9c35aa22-e8e6-4bc8-a0cf-d87df4a9476a | I want to book a room in your hotel. Can you provide me details what kind of room do you have. | We have several types of rooms to choose from. Our room options include:

1. Deluxe Rooms
2. Executive Suites
3. Family Rooms
4. Presidential Suites

Each room type offers a unique experience, and the rates vary based on the room type and the season you plan to stay with us. If you're interested in booking a room, I'd be happy to provide you with more information on the rates and availability. | Intent: goodbye
2025-07-22 00:06:03,820 | QAAgent | INFO | Processed query: okay what is included in the plan of family rooms
2025-07-22 00:06:03,821 | web | INFO | Web | 9c35aa22-e8e6-4bc8-a0cf-d87df4a9476a | okay what is included in the plan of family rooms | I don't know. The information provided only mentions the types of rooms available, but it doesn't specify what's included in the Family Room plan. | Intent: ask_room_types
2025-07-22 00:06:32,864 | QAAgent | INFO | Processed query: okay can you please specify about the pricing of the rooms
2025-07-22 00:07:10,652 | QAAgent | INFO | Processed query: Are the family rooms availabale?
2025-07-22 00:07:10,652 | web | INFO | Web | 9c35aa22-e8e6-4bc8-a0cf-d87df4a9476a | Are the family rooms availabale? | Yes, the Family Rooms are available. | Intent: ask_room_types
2025-07-22 00:08:42,557 | QAAgent | INFO | Processed query: okay great can you let me know if there is a pool etc.
2025-07-22 00:08:42,557 | web | INFO | Web | 9c35aa22-e8e6-4bc8-a0cf-d87df4a9476a | okay great can you let me know if there is a pool etc. | Yes, we have a pool that is open from 6 AM to 10 PM daily. 

We also have a gym that is open from 5 AM to 11 PM and is fully equipped.

Additionally, we have secure on-site parking available for all guests. | Intent: greet
2025-07-22 00:09:22,905 | QAAgent | INFO | Processed query: I want to book the room can you provide me the procedure
2025-07-22 00:09:22,905 | web | INFO | Web | 9c35aa22-e8e6-4bc8-a0cf-d87df4a9476a | I want to book the room can you provide me the procedure | To book a room, you can follow these steps:

1. You can book via the concierge. 
2. Alternatively, you can call extension 101 to book your room. | Intent: goodbye
2025-07-22 00:09:48,890 | QAAgent | INFO | Processed query: okay great thank you for the help
2025-07-22 00:09:48,890 | web | INFO | Web | 9c35aa22-e8e6-4bc8-a0cf-d87df4a9476a | okay great thank you for the help | You're welcome. Is there anything else I can assist you with? | Intent: goodbye
2025-07-22 01:42:45,051 | VectorStoreService | INFO | Loaded 20 documents from data/hotel_faq.csv
2025-07-22 01:42:55,357 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-07-22 01:42:56,973 | QAAgent | INFO | Groq-based QA agent initialized successfully.
2025-07-22 01:43:02,702 | QAAgent | INFO | Processed query: hello
2025-07-22 01:43:02,703 | web | INFO | Web | 99b4316e-7fb0-423f-ab7e-df15242367ea | hello | Hello. Is there anything I can help you with or would you like some information about our hotel services? | Intent: greet
2025-07-22 01:43:29,280 | QAAgent | INFO | Processed query: I want a comfortable stay at your hotel. Can you provide me with the necessary details
2025-07-22 01:43:59,316 | QAAgent | INFO | Processed query: okay can you briefly explain what all you offer in the deluxe room
2025-07-22 01:43:59,316 | web | INFO | Web | 99b4316e-7fb0-423f-ab7e-df15242367ea | okay can you briefly explain what all you offer in the deluxe room | I don't have specific information about the Deluxe Room amenities. However, I can tell you that we offer Deluxe Rooms as one of our room types. If you're interested in knowing more, I can suggest contacting us directly for a detailed list of amenities and features in the Deluxe Room. | Intent: goodbye
2025-07-22 01:44:29,713 | VectorStoreService | INFO | Loaded 20 documents from data/hotel_faq.csv
2025-07-22 01:44:37,105 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-07-22 01:44:38,101 | QAAgent | INFO | Groq-based QA agent initialized successfully.
2025-07-22 01:44:58,670 | QAAgent | INFO | Processed query: hello I am looking for a room in your hotel. Is there an availability?
2025-07-22 01:44:58,670 | web | INFO | Web | de8d193a-4f92-4106-8b87-aa44955b9bc8 | hello I am looking for a room in your hotel. Is there an availability? | I'd be happy to help you with room availability. We have various types of rooms to choose from, including Deluxe Rooms, Executive Suites, Family Rooms, and Presidential Suites. 

Can you please let me know what type of room you're interested in and how many guests will be staying with you? That way, I can check our availability and see if we have any rooms available for your stay. | Intent: greet
